时间,成交量,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,换手率,成交额,市盈率,市净率,市销率,市现率,市值,资金流向
2015-05-13,5891341,190.8485,197.744,189.871,192.8036,1.4889,0.78,0.52,1520374556.0,18.283,5.0672,8.7678,20.0963,292808287200.0,3154416481.0
2015-05-14,4185329,192.6908,195.1347,188.9085,189.0513,-3.7523,-1.95,0.37,1062504725.0,17.9272,4.9685,8.5972,19.7052,287109717180.0,3148407221.9
2015-05-15,5418507,189.0513,190.6154,181.6821,184.3591,-4.6922,-2.48,0.47,1333031173.0,17.4822,4.8452,8.3838,19.2161,279983649660.0,3376192192.45
2015-05-18,3536324,184.2312,184.2312,180.5466,181.3287,-3.0304,-1.64,0.31,856505079.0,17.1949,4.7656,8.246,18.9003,275381397720.0,3296881399.94
2015-05-19,4763777,181.261,188.1565,180.6218,188.0211,6.6924,3.69,0.42,1174434448.0,17.8295,4.9415,8.5503,19.5978,285545179920.0,3245651439.8
2015-05-20,6377150,189.495,195.5107,187.4647,190.9613,2.9402,1.56,0.56,1631009463.0,18.1083,5.0187,8.684,19.9043,290010392100.0,3023177595.4
2015-05-21,4766913,192.5028,196.4883,191.0064,194.4504,3.4891,1.83,0.42,1230234942.0,18.4392,5.1104,8.8427,20.268,295309262820.0,2981476773.18
2015-05-22,6664906,195.2701,208.1437,195.2024,207.4369,12.9865,6.68,0.58,1779754347.0,19.6706,5.4517,9.4333,21.6216,315031568280.0,2834740241.34
2015-05-25,6747362,203.0303,216.9342,202.2784,215.6859,8.249,3.98,0.59,1868570180.0,20.4529,5.6685,9.8084,22.4814,327559286340.0,2788072342.77
2015-05-26,6091468,215.5129,218.0696,213.5278,214.7159,-0.97,-0.45,0.53,1746031124.0,20.3609,5.643,9.7643,22.3803,326086108920.0,2807730146.34
2015-05-27,4693479,214.7008,217.5583,205.2862,208.2189,-6.497,-3.03,0.41,1309259999.0,19.7448,5.4723,9.4688,21.7031,316219246200.0,2736482250.9
2015-05-28,6088499,206.9782,211.3019,195.5859,196.3454,-11.8735,-5.7,0.53,1650995554.0,18.6189,5.1602,8.9289,20.4655,298187097780.0,2795784992.31
2015-05-29,5778309,195.5182,202.2784,195.428,198.3907,2.0453,1.04,0.51,1531805542.0,18.8128,5.214,9.0219,20.6787,301293332340.0,2717612165.94
2015-06-01,6581670,198.4734,205.2712,195.3603,204.1282,5.7375,2.89,0.58,1747123649.0,19.3569,5.3648,9.2828,21.2767,310006777080.0,2888776566.02
2015-06-02,6463560,203.4063,203.4063,196.007,200.4887,-3.6395,-1.78,0.57,1708951665.0,19.0118,5.2691,9.1173,20.8974,304479506760.0,3076209948.9
2015-06-03,4642403,199.4059,200.4887,195.5182,197.6087,-2.88,-1.44,0.41,1218378716.0,18.7387,5.1934,8.9863,20.5972,300105654420.0,3200204364.14
2015-06-04,9236273,197.7516,199.2705,180.4714,194.1647,-3.444,-1.74,0.81,2332785391.0,18.4121,5.1029,8.8297,20.2382,294875303580.0,3379163156.52
2015-06-05,8573823,194.0895,197.0898,184.9832,190.8786,-3.2861,-1.69,0.75,2188974566.0,18.1005,5.0166,8.6803,19.8957,289884772320.0,3300639750.16
2015-06-08,9600797,189.1265,201.1805,187.8407,198.9998,8.1212,4.25,0.84,2462736702.0,18.8706,5.23,9.0496,20.7422,302218350720.0,3349798639.24
2015-06-09,7785186,199.2705,202.8799,192.8788,194.7813,-4.2185,-2.12,0.68,2045525401.0,18.4705,5.1191,8.8577,20.3025,295811741940.0,3346046491.75
2015-06-10,8046208,192.2321,200.6842,190.8485,196.3003,1.519,0.78,0.7,2096832880.0,18.6146,5.159,8.9268,20.4608,298118577900.0,3416857260.3
2015-06-11,5295454,195.5107,198.8945,193.8338,195.5558,-0.7445,-0.38,0.46,1378413758.0,18.544,5.1395,8.893,20.3832,296987999880.0,3450904772.74
2015-06-12,9090952,197.1049,205.2862,196.2627,200.0225,4.4667,2.28,0.8,2438986511.0,18.9676,5.2569,9.0961,20.8488,303771468000.0,3530567305.0
2015-06-15,10001422,200.7594,204.5343,195.5709,196.1799,-3.8426,-1.92,0.88,2664672586.0,18.6032,5.1559,8.9213,20.4482,297935858220.0,3604170533.26
2015-06-16,6930384,194.7587,199.8721,189.871,190.9613,-5.2186,-2.66,0.61,1789696036.0,18.1083,5.0187,8.684,19.9043,290010392100.0,3672052393.35
2015-06-17,5838881,190.9688,193.8263,187.2391,191.8186,0.8573,0.45,0.51,1478407037.0,18.1896,5.0413,8.723,19.9936,291312269820.0,3787482545.97
2015-06-18,6150650,190.262,191.6005,180.9226,183.4567,-8.3619,-4.36,0.54,1530836127.0,17.3967,4.8215,8.3428,19.1221,278613252060.0,3955069455.56
2015-06-19,6760866,184.8854,186.8556,175.9747,176.9447,-6.512,-3.55,0.59,1646002769.0,16.7792,4.6504,8.0466,18.4433,268723549380.0,3906674499.52
2015-06-23,8124734,180.321,192.39,176.0574,189.683,12.7383,7.2,0.71,1989068141.0,17.9871,4.9851,8.6259,19.7711,288068995500.0,3749198536.25
2015-06-24,9570694,187.9911,199.4209,186.2239,196.4206,6.7376,3.55,0.84,2463553858.0,18.626,5.1622,8.9323,20.4733,298301297580.0,3495201177.72
2015-06-25,6652166,196.6386,197.0372,188.149,189.3371,-7.0835,-3.61,0.58,1707385606.0,17.9543,4.976,8.6102,19.735,287543676420.0,3489207514.74
2015-06-26,9933201,188.0061,192.3149,176.9372,182.3137,-7.0234,-3.71,0.87,2451381599.0,17.2883,4.7915,8.2908,19.0029,276877415100.0,3446743231.8
2015-06-29,16507167,186.7654,192.8788,171.2975,185.4645,3.1508,1.73,1.45,4057069903.0,17.5871,4.8743,8.4341,19.3313,281662386720.0,3516150498.68
2015-06-30,12629819,185.4645,195.3753,184.9832,193.7436,8.2791,4.46,1.11,3205285541.0,18.3803,4.7996,8.7085,22.2141,294235784700.0,3416586800.9
2015-07-01,10332654,191.7509,201.9024,188.728,193.6233,-0.1203,-0.06,0.9,2696026039.0,18.3689,4.7966,8.7031,22.2003,294053065020.0,3409633118.04
2015-07-02,11845972,191.9765,212.5051,184.2388,195.7363,2.113,1.09,1.04,3011363680.0,18.5694,4.849,8.7981,22.4426,297262079400.0,3201690031.6
2015-07-03,10960531,191.7509,195.8867,182.1257,187.8482,-7.8881,-4.03,0.96,2772183160.0,17.821,4.6535,8.4435,21.5381,285282520380.0,3114932630.72
2015-07-06,27279966,201.4888,201.5189,180.0954,191.029,3.1808,1.69,2.39,7012491142.0,18.1228,4.7323,8.5865,21.9028,290113171920.0,2673112648.48
2015-07-07,16756224,187.9911,192.939,180.0954,183.6146,-7.4144,-3.88,1.47,4121731560.0,17.4194,4.5487,8.2532,21.0527,278853071640.0,2470316006.16
2015-07-08,28914054,172.1998,184.2237,165.2517,178.1102,-5.5044,-3.0,2.53,6738026659.0,16.8972,4.4123,8.0058,20.4216,270493646280.0,2041116714.32
2015-07-09,13820334,178.1102,195.819,175.2077,193.9617,15.8515,8.9,1.21,3409950542.0,18.401,4.805,8.7183,22.2391,294566964120.0,2030816423.6
2015-07-10,25614930,193.2548,212.8059,189.4649,199.7142,5.7525,2.97,2.24,6888908351.0,18.9468,4.9475,8.9769,22.8986,303303248820.0,2582166193.1
2015-07-13,14892616,194.0068,199.7067,188.743,193.8188,-5.8954,-2.95,1.3,3838169457.0,18.3875,4.8015,8.7119,22.2227,294349984500.0,2801746104.0
2015-07-14,9676830,191.7509,191.8862,185.8856,187.2767,-6.5421,-3.38,0.85,2425239239.0,17.7668,4.6394,8.4178,21.4726,284414601900.0,2813592667.05
2015-07-15,10407746,186.1111,190.0214,182.9379,188.9385,1.6618,0.89,0.91,2585923324.0,17.9245,4.6806,8.4925,21.6631,286938417480.0,2782990204.92
2015-07-16,7281433,188.9385,191.1343,186.6826,189.1867,0.2482,0.13,0.64,1826618391.0,17.948,4.6867,8.5037,21.6916,287315276820.0,2672169405.28
2015-07-17,5641853,192.7777,193.6111,189.1915,192.18,2.9933,1.58,0.45,1284361191.0,17.9144,5.0929,8.4877,21.651,286777395762.0,2519286355.57
2015-07-20,6793355,191.2203,191.8517,187.3058,189.503,-2.677,-1.39,0.54,1531275688.0,17.6649,5.022,8.3695,21.3494,282782686758.0,2432990532.95
2015-07-21,5178996,186.6745,188.7369,185.2013,186.5987,-2.9043,-1.53,0.41,1148423253.0,17.3942,4.945,8.2412,21.0222,278448804348.0,2418034101.18
2015-07-22,7085510,185.2013,186.8849,182.3222,182.7852,-3.8135,-2.04,0.56,1552554839.0,17.0387,4.8439,8.0728,20.5926,272758228314.0,2453136704.11
2015-07-23,6474810,183.5092,185.7064,181.6404,184.814,2.0288,1.11,0.52,1411411702.0,17.2278,4.8977,8.1624,20.8211,275785665012.0,2522546247.48
2015-07-24,5739009,185.6222,188.3076,184.149,184.5362,-0.2778,-0.15,0.46,1271122141.0,17.2019,4.8903,8.1502,20.7898,275371119738.0,2443952646.38
2015-07-27,7694415,182.6758,186.2956,169.2066,169.6444,-14.8918,-8.07,0.61,1628465532.0,15.8137,4.4957,7.4924,19.1121,253148980656.0,2398504111.88
2015-07-28,8670357,168.2469,176.3116,166.2434,173.2726,3.6282,2.14,0.69,1766521467.0,16.1519,4.5918,7.6527,19.5209,258563193174.0,2294912940.67
2015-07-29,6650743,174.9142,176.783,170.1579,174.8805,1.6079,0.93,0.53,1364157580.0,16.3018,4.6345,7.7237,19.702,260962530972.0,2245544720.12
2015-07-30,4113400,175.7981,175.7981,172.6581,173.3821,-1.4984,-0.86,0.33,853284372.0,16.1621,4.5947,7.6575,19.5332,258726498888.0,2222988829.36
2015-07-31,4073664,174.005,174.1986,170.8903,174.1144,0.7323,0.42,0.32,835374146.0,16.2304,4.6142,7.6899,19.6157,259819390974.0,2159819900.69
2015-08-03,5455303,172.5739,176.7746,170.8903,176.4126,2.2982,1.32,0.43,1117796040.0,16.4446,4.6751,7.7914,19.8746,263248810968.0,2108039871.84
2015-08-04,5953396,176.1601,180.1335,176.1601,178.4414,2.0288,1.15,0.47,1260302964.0,16.6338,4.7288,7.881,20.1032,266276247666.0,2190038808.69
2015-08-05,4314385,179.2496,180.0241,174.207,174.4175,-4.0239,-2.26,0.34,907597376.0,16.2587,4.6222,7.7033,19.6499,260271622182.0,2163003891.33
2015-08-06,3924980,173.6094,174.6785,170.8903,172.5402,-1.8773,-1.08,0.31,805358564.0,16.0837,4.5724,7.6203,19.4384,257470301088.0,2149711446.72
2015-08-07,3952134,174.6701,175.6045,173.079,174.1986,1.6584,0.96,0.31,819022560.0,16.2383,4.6164,7.6936,19.6252,259945010754.0,2179262099.31
2015-08-10,5649643,174.266,179.3085,172.6833,178.7192,4.5206,2.6,0.45,1182083559.0,16.6597,4.7362,7.8932,20.1345,266690792940.0,2199190970.1
2015-08-11,5089705,178.7192,178.8118,176.7914,177.4144,-1.3048,-0.73,0.41,1076261224.0,16.538,4.7016,7.8356,19.9875,264743686350.0,2215801924.25
2015-08-12,4582434,176.7746,180.3945,175.7307,176.3369,-1.0775,-0.61,0.36,968610598.0,16.4376,4.673,7.788,19.8661,263135753166.0,2215829534.89
2015-08-13,3518025,178.0458,178.0458,173.4157,176.3705,0.0336,0.02,0.28,733202199.0,16.4407,4.6739,7.7895,19.8699,263186001078.0,2188915449.37
2015-08-14,3066690,177.2039,177.9616,176.1517,176.7662,0.3957,0.22,0.24,645849785.0,16.4776,4.6844,7.807,19.9145,263776414044.0,2148453886.26
2015-08-17,5385832,175.1162,175.7897,171.7321,173.6009,-3.1653,-1.79,0.43,1108212041.0,16.1825,4.6005,7.6672,19.5579,259053110316.0,2182438830.22
2015-08-18,5128552,174.2407,174.6785,168.6594,169.2571,-4.3438,-2.5,0.41,1047896516.0,15.7776,4.4854,7.4753,19.0685,252571129668.0,2165226801.2
2015-08-19,5026180,168.1543,170.1831,166.8327,169.7285,0.4714,0.28,0.4,1004394398.0,15.8216,4.4979,7.4962,19.1216,253274600436.0,2163303409.66
2015-08-20,3964503,169.0635,169.2066,164.0715,164.2146,-5.5139,-3.25,0.32,788892224.0,15.3076,4.3518,7.2526,18.5004,245046504846.0,2190565976.0
2015-08-21,7562061,161.2261,164.0378,156.6803,156.8571,-7.3575,-4.48,0.6,1433277975.0,14.6217,4.1568,6.9277,17.6715,234067336074.0,2170092595.01
2015-08-24,8981284,152.3701,152.791,141.5948,142.807,-14.0501,-8.96,0.72,1559048775.0,13.312,3.7845,6.3072,16.0886,213101394792.0,2019679930.88
2015-08-25,12308058,140.9718,153.6413,139.9111,148.6577,5.8507,4.1,0.98,2165823577.0,13.8574,3.9395,6.5656,16.7478,221831969502.0,1871773227.68
2015-08-26,9157253,148.8008,158.6838,147.3192,154.7946,6.1369,4.13,0.73,1663612844.0,14.4295,4.1022,6.8366,17.4391,230989651464.0,1725588397.76
2015-08-27,8705201,159.9466,168.2806,155.6448,165.8982,11.1036,7.17,0.69,1663248886.0,15.4645,4.3964,7.327,18.6901,247558900446.0,1706835517.34
2015-08-28,8992583,164.1557,164.3998,157.5305,162.1774,-3.7208,-2.24,0.72,1720106859.0,15.1177,4.2978,7.1627,18.2709,242006506170.0,1772991031.3
2015-08-31,6273019,159.3909,164.5766,155.889,164.4671,2.2897,1.41,0.5,1198185023.0,15.3311,4.3585,7.2638,18.5289,245423364186.0,1708802328.54
2015-09-01,8743269,161.4787,164.1557,158.2629,163.6253,-0.8418,-0.51,0.7,1688392993.0,15.2526,4.3362,7.2266,18.434,244167166386.0,1532890105.24
2015-09-02,10694546,160.0392,164.1557,159.2731,163.8274,0.2021,0.12,0.85,2052413262.0,15.2715,4.3415,7.2355,18.4568,244468653858.0,1405763350.24
2015-09-07,3221642,162.1353,163.3138,158.8101,158.8606,-4.9668,-3.03,0.26,615819752.0,14.8085,4.2099,7.0162,17.8972,237057086838.0,1449452923.92
2015-09-08,3309858,158.6501,160.3422,155.7374,159.3741,0.5135,0.32,0.26,621914336.0,14.8564,4.2235,7.0389,17.9551,237823367496.0,1474110201.0
2015-09-09,3521516,160.0644,163.2044,160.0644,161.5123,2.1382,1.34,0.28,676337501.0,15.0557,4.2802,7.1333,18.196,241014109908.0,1467549437.72
2015-09-10,2685248,160.2664,162.7246,159.2226,162.6488,1.1365,0.7,0.21,514766384.0,15.1616,4.3103,7.1835,18.324,242709976938.0,1436367909.92
2015-09-11,1693214,161.5292,163.398,160.8305,162.3963,-0.2525,-0.16,0.13,326277629.0,15.1381,4.3036,7.1723,18.2956,242333117598.0,1420221423.8
2015-09-14,8617555,161.9922,170.7219,158.1787,170.4946,8.0983,4.99,0.69,1678995779.0,15.893,4.5182,7.53,19.2079,254417740434.0,1340025126.4
2015-09-15,5188434,166.6896,170.0653,164.2567,170.0484,-0.4462,-0.26,0.41,1035493477.0,15.8514,4.5064,7.5103,19.1576,253751955600.0,1314864790.0
2015-09-16,3719802,168.3732,176.3958,166.4538,172.1951,2.1467,1.26,0.3,753188784.0,16.0515,4.5633,7.6051,19.3995,256955259990.0,1324809692.75
2015-09-17,2642300,170.5535,173.2474,166.3528,166.6811,-5.514,-3.2,0.21,533638541.0,15.5375,4.4172,7.3616,18.7783,248727164400.0,1296031013.0
2015-09-18,1564276,167.1862,169.114,166.6811,167.885,1.2039,0.72,0.12,312040970.0,15.6497,4.4491,7.4147,18.9139,250523527254.0,1295433988.13
2015-09-21,1652767,166.6896,168.9541,166.6811,167.7755,-0.1095,-0.07,0.13,329196735.0,15.6395,4.4462,7.4099,18.9016,250360221540.0,1307814262.5
2015-09-22,1645740,169.013,169.3581,167.5061,167.7503,-0.0252,-0.02,0.13,329161941.0,15.6372,4.4455,7.4088,18.8987,250322535606.0,1303701527.75
2015-09-23,2234432,165.9656,167.5145,163.398,163.92,-3.8303,-2.28,0.18,438412337.0,15.2801,4.344,7.2396,18.4672,244606835616.0,1313558460.6
2015-09-24,1388674,164.8291,165.2332,162.3037,163.3138,-0.6062,-0.37,0.11,269653188.0,15.2236,4.3279,7.2129,18.3989,243702373200.0,1308953269.0
2015-09-25,2445597,163.3054,164.0715,159.5256,162.8593,-0.4545,-0.28,0.19,470411106.0,15.1812,4.3159,7.1928,18.3477,243024026388.0,1237453756.1
2015-09-28,1234110,161.1924,161.8827,159.2983,161.1083,-1.751,-1.08,0.1,235369401.0,15.018,4.2695,7.1154,18.1504,240411134964.0,1255370775.1
2015-09-29,1840982,159.5677,161.0998,158.5154,160.0897,-1.0186,-0.63,0.15,348759190.0,14.9231,4.2425,7.0705,18.0357,238891135626.0,1259653519.29
2015-09-30,1163463,160.1402,161.1924,160.0897,160.2075,0.1178,0.07,0.09,222178053.0,14.8663,3.9946,7.0775,14.5982,239067003318.0,1230202025.57
2015-10-08,3439179,167.3378,169.6949,165.8393,166.2771,6.0696,3.79,0.27,684138047.0,15.4295,4.1459,7.3457,15.1512,248124189456.0,1188464462.64
2015-10-09,1572174,167.3378,167.4388,165.4184,165.7972,-0.4799,-0.29,0.13,310187702.0,15.385,4.1339,7.3245,15.1075,247408156710.0,1189953485.65
2015-10-12,4903000,167.523,172.1446,166.5549,166.7569,0.9597,0.58,0.39,982174156.0,15.4741,4.1579,7.3669,15.1949,248840222202.0,1245535425.33
2015-10-13,1575113,166.7569,168.4406,166.7569,167.3041,0.5472,0.33,0.13,313495454.0,15.5248,4.1715,7.391,15.2448,249656750772.0,1232197257.38
2015-10-14,1521339,167.5061,167.9439,165.8477,166.538,-0.7661,-0.46,0.12,301666756.0,15.4538,4.1524,7.3572,15.175,248513610774.0,1242631653.81
2015-10-15,1655013,166.8158,168.6763,166.3107,168.3564,1.8184,1.09,0.13,329836775.0,15.6225,4.1977,7.4375,15.3407,251226998022.0,1223754649.83
2015-10-16,1923843,169.3918,170.3852,167.8681,168.9877,0.6313,0.37,0.15,386383069.0,15.6811,4.2135,7.6405,15.3982,252169146372.0,1211962648.74
2015-10-19,2612145,172.5234,172.5234,169.9643,170.6546,1.6669,0.99,0.21,531101872.0,15.8357,4.255,7.7158,15.5501,254656418016.0,1203666978.92
2015-10-20,1478429,170.0653,170.7892,169.3581,170.0232,-0.6314,-0.37,0.12,298284287.0,15.7772,4.2393,7.6873,15.4926,253714269666.0,1201884974.87
2015-10-21,2234914,170.1158,170.5114,165.8477,168.6258,-1.3974,-0.82,0.18,447195037.0,15.6475,4.2045,7.6241,15.3652,251628981318.0,1171388096.31
2015-10-22,2372030,168.5668,170.663,167.885,170.4946,1.8688,1.11,0.19,478632748.0,15.8209,4.2511,7.7086,15.5355,254417740434.0,1162426201.23
2015-10-23,5627734,173.2474,183.1809,173.0369,177.608,7.1134,4.17,0.45,1189746955.0,16.481,4.4284,8.0302,16.1837,265032611844.0,1263158013.98
2015-10-26,4334626,178.4667,183.7702,175.0994,183.2903,5.6823,3.2,0.35,932490839.0,17.0083,4.5701,8.2871,16.7015,273511946994.0,1317189248.43
2015-10-27,2257279,182.76,183.2482,178.9549,181.2026,-2.0877,-1.14,0.18,484597005.0,16.8145,4.518,8.1927,16.5112,270396576450.0,1318333949.75
2015-10-28,1655922,180.9837,180.9837,178.3825,178.8371,-2.3655,-1.31,0.13,353020506.0,16.595,4.4591,8.0858,16.2957,266866660632.0,1304951163.96
2015-10-29,1345435,178.4667,180.8154,178.4667,179.3085,0.4714,0.26,0.11,287688318.0,16.6388,4.4708,8.1071,16.3386,267570131400.0,1295768911.0
2015-10-30,1225791,179.2664,181.6656,178.5677,180.0325,0.724,0.4,0.1,263117287.0,16.706,4.4889,8.1398,16.4046,268650461508.0,1273314434.74
2015-11-02,1529820,180.6554,181.7161,178.8876,178.9381,-1.0944,-0.61,0.12,328246682.0,16.6044,4.4616,8.0904,16.3049,267017404368.0,1297653944.24
2015-11-03,2317329,179.2412,181.6319,175.4361,176.5389,-2.3992,-1.34,0.18,493565252.0,16.3818,4.4018,7.799,16.0863,263437240638.0,1294563288.09
2015-11-04,3080972,177.2713,181.834,176.8756,180.9753,4.4364,2.51,0.25,659118997.0,16.7935,4.5124,7.995,16.4905,270057403044.0,1245448383.82
2015-11-05,4998258,180.6554,187.9625,179.7294,182.3054,1.3301,0.73,0.4,1087812237.0,16.9169,4.5455,8.0538,16.6117,272042195568.0,1268160775.84
